ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Andalucía,Huelva,Ayuntamiento de Manzanilla,http://www.ayuntamientodemanzanilla.es,,"HTTPSConnectionPool(host='www.ayuntamientodemanzanilla.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Los Marines,http://www.losmarines.es/es/,,"HTTPSConnectionPool(host='www.losmarines.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Minas de Riotinto,http://www.aytoriotinto.es,,"HTTPSConnectionPool(host='www.aytoriotinto.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Nerva,http://www.nerva.es/,,"HTTPSConnectionPool(host='www.nerva.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Niebla,http://www.niebla.es/es/,https://sede.niebla.es/opencms/opencms/sede,"HTTPSConnectionPool(host='www.niebla.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de La Palma del Condado,http://www.lapalmadelcondado.org,https://lapalmadelcondado.sedelectronica.es,403
Andalucía,Huelva,Ayuntamiento de Paterna del Campo,http://www.paternadelcampo.es,https://paternadelcampo.sedelectronica.es,"HTTPSConnectionPool(host='www.paternadelcampo.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Paymogo,http://www.paymogo.org,,"HTTPConnectionPool(host='www.paymogo.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066230BD0>: Failed to resolve 'www.paymogo.org' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Huelva,Ayuntamiento de Rociana del Condado,http://www.rocianadelcondado.es/es/,https://sede.rocianadelcondado.es/opencms/opencms/sede,"HTTPSConnectionPool(host='www.rocianadelcondado.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de San Bartolomé de La Torre,http://www.sanbartolomedelatorre.es,,"HTTPSConnectionPool(host='www.sanbartolomedelatorre.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de San Silvestre de Guzmán,http://www.sansilvestredeguzman.es,,"HTTPSConnectionPool(host='www.sansilvestredeguzman.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Sanlúcar de Guadiana,http://www.sanlucardeguadiana.es,,"HTTPSConnectionPool(host='www.sanlucardeguadiana.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Santa Bárbara de Casa,http://www.santabarbaradecasa.es,,"HTTPSConnectionPool(host='www.santabarbaradecasa.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Santa Olalla del Cala,http://www.santaolalladelcala.org,,"HTTPConnectionPool(host='www.santaolalladelcala.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626A9D0>: Failed to resolve 'www.santaolalladelcala.org' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Huelva,Ayuntamiento de Villablanca,http://www.villablanca.es,,"HTTPSConnectionPool(host='www.villablanca.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Villalba del Alcor,http://www.villalbadelalcor.es,,"HTTPSConnectionPool(host='www.villalbadelalcor.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Villanueva de Las Cruces,http://www.villanuevadelascruces.es/es/,,"HTTPSConnectionPool(host='www.villanuevadelascruces.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Villarrasa,http://www.villarrasa.es,,"HTTPSConnectionPool(host='www.villarrasa.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Zalamea La Real,http://www.zalamealareal.es/,,"HTTPSConnectionPool(host='www.zalamealareal.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Zufre,http://www.zufre.es/es/,https://ayuntamientodezufre.sedelectronica.es,"HTTPSConnectionPool(host='www.zufre.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Alájar,http://www.alajar.es/es/,https://sede.alajar.es/opencms/opencms/sede,"HTTPSConnectionPool(host='www.alajar.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Cabezas Rubias,http://www.cabezasrubias.com,,"HTTPConnectionPool(host='www.cabezasrubias.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624D4D0>: Failed to resolve 'www.cabezasrubias.com' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Huelva,Ayuntamiento de Cañaveral de León,http://www.aytocanaveraldeleon.com,,"HTTPConnectionPool(host='www.aytocanaveraldeleon.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066268B10>: Failed to resolve 'www.aytocanaveraldeleon.com' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Huelva,Ayuntamiento de Cortelazor,http://www.cortelazor.es,,"HTTPSConnectionPool(host='www.cortelazor.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Fuenteheridos,http://www.fuenteheridos.org,,403
Andalucía,Huelva,Ayuntamiento de Moguer,http://www.aytomoguer.es/es/,https://sedeaytomoguer.es/portal/entidades.do?error=-1&ent_id=1&idioma=1,"HTTPSConnectionPool(host='www.aytomoguer.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de La Nava,http://www.ayuntamientolanava.es,,"HTTPConnectionPool(host='www.ayuntamientolanava.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306621C950>: Failed to resolve 'www.ayuntamientolanava.es' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Huelva,Ayuntamiento de Puerto Moral,http://www.puertomoral.org,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Huelva,Ayuntamiento de Punta Umbría,http://www.puntaumbria.es,https://umbria.sedelectronica.es,"HTTPConnectionPool(host='www.puntaumbria.es', port=80): Read timed out. (read timeout=5)"
Andalucía,Huelva,Ayuntamiento de Santa Ana La Real,http://www.santaanalareal.es,,"HTTPSConnectionPool(host='www.santaanalareal.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Valdelarco,http://www.valdelarco.es/es/,,"HTTPSConnectionPool(host='www.valdelarco.es', port=443): Max retries exceeded with url: /es/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Huelva,Ayuntamiento de Villanueva de Los Castillejos,http://www.villanuevadeloscastillejos.es,,"HTTPSConnectionPool(host='www.villanuevadeloscastillejos.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Jaén,Ayuntamiento de Alcalá La Real,https://alcalalareal.es,https://alcalalareal.sedelectronica.es,"HTTPSConnectionPool(host='alcalalareal.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Jaén,Ayuntamiento de Arjona,http://www.arjona.es,,"HTTPConnectionPool(host='www.arjona.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306626D310>, 'Connection to www.arjona.es timed out. (connect timeout=5)'))"
Andalucía,Jaén,Ayuntamiento de Benatae,http://www.benatae.es,https://pst.benatae.es/opencms/opencms/sede,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Jaén,Ayuntamiento de Canena,https://canena.es,https://pst.canena.es/opencms/opencms/sede,403
Andalucía,Jaén,Ayuntamiento de La Carolina,https://lacarolina.innovasur.es/,https://lacarolina.sedelectronica.es,500
Andalucía,Jaén,Ayuntamiento de Cazalilla,http://www.ayto-cazalilla.com/,,"HTTPConnectionPool(host='www.ayto-cazalilla.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306625BCD0>: Failed to resolve 'www.ayto-cazalilla.com' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Jaén,Ayuntamiento de Ibros,http://www.ibros.es,,403
Andalucía,Jaén,Ayuntamiento de Jaén,http://www.aytojaen.es/portal/p_1_principal1.jsp?codResi=1,https://sede.aytojaen.es/portal/sede/se_principal1.jsp?codResi=1,404
Andalucía,Jaén,Ayuntamiento de Noalejo,http://www.ayuntamientodenoalejo.com,,"HTTPConnectionPool(host='www.ayuntamientodenoalejo.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626A0D0>: Failed to resolve 'www.ayuntamientodenoalejo.com' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Jaén,Ayuntamiento de Rus,http://www.rus.es,,403
Andalucía,Jaén,Ayuntamiento de Siles,https://siles.es,https://siles.sedelectronica.es,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Jaén,Ayuntamiento de Torredelcampo,http://www.torredelcampo.es,https://pst.torredelcampo.es/opencms/opencms/sede/index.html,"HTTPConnectionPool(host='www.torredelcampo.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306624DC10>, 'Connection to www.torredelcampo.es timed out. (connect timeout=5)'))"
Andalucía,Jaén,Ayuntamiento de Vilches,http://www.vilches.com,,"HTTPSConnectionPool(host='vilches.sedelectronica.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Málaga,Ayuntamiento de Alhaurín El Grande,http://www.alhaurinelgrande.net/,,403
Andalucía,Málaga,Ayuntamiento de Antequera,http://www.antequera.es/,,500
Andalucía,Málaga,Ayuntamiento de Cañete La Real,http://www.canetelareal.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Málaga,Ayuntamiento de Canillas de Albaida,https://www.canillasdealbaida.es,https://canillasdealbaida.sedelectronica.es,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Málaga,Ayuntamiento de Estepona,http://www.estepona.es,,"HTTPConnectionPool(host='www.estepona.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306621FF50>, 'Connection to www.estepona.es timed out. (connect timeout=5)'))"
Andalucía,Málaga,Ayuntamiento de Frigiliana,http://www.frigiliana.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Málaga,Ayuntamiento de Macharaviaya,http://www.macharaviaya.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Andalucía,Málaga,Ayuntamiento de Marbella,https://www.marbella.es,https://sede.malaga.es/marbella/,"HTTPSConnectionPool(host='www.marbella.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Málaga,Ayuntamiento de Mijas,https://www.mijas.es/portal/,https://sede.mijas.es/portal/sede/se_principal1.jsp?codResi=1&language=es,"HTTPSConnectionPool(host='www.mijas.es', port=443): Max retries exceeded with url: /portal/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Andalucía,Málaga,Ayuntamiento de Pizarra,https://www.pizarra.es,https://pizarra.sedelectronica.es,"HTTPSConnectionPool(host='www.pizarra.es', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002306627FED0>: Failed to establish a new connection: [WinError 10061] No se puede establecer una conexión ya que el equipo de destino denegó expresamente dicha conexión'))"
Andalucía,Málaga,Ayuntamiento de Rincón de La Victoria,http://www.rincondelavictoria.es,,403
Andalucía,Málaga,Ayuntamiento de Villanueva de Tapia,http://www.villanuevadetapia.org,,"HTTPConnectionPool(host='www.villanuevadetapia.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624E510>: Failed to resolve 'www.villanuevadetapia.org' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Málaga,Ayuntamiento de Villanueva del Trabuco,http://www.villanuevadeltrabuco.com,,404
Andalucía,Málaga,Ayuntamiento de Yunquera,http://www.ayto-yunquera.es,,"HTTPConnectionPool(host='www.ayto-yunquera.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626AC90>: Failed to resolve 'www.ayto-yunquera.es' ([Errno 11001] getaddrinfo failed)""))"
Andalucía,Málaga,Ayuntamiento de Torremolinos,http://www.torremolinos.es,,403
Andalucía,Sevilla,Ayuntamiento de Aznalcázar,http://www.ayuntamientodeaznalcazar.org,,"HTTPConnectionPool(host='www.ayuntamientodeaznalcazar.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000230662315D0>: Failed to resolve 'www.ayuntamientodeaznalcazar.org' ([Errno 11001] getaddrinfo failed)""))"
